,,,d1,d2,d3,num_face,sum,nflush,is_pair,dtot1,dtot2
"(2, 's')","(3, 'h')","(14, 'h')",1,12,11,1,19,2,1,-10,23
"(2, 's')","(4, 's')","(4, 'c')",2,2,0,0,10,2,2,2,2
"(2, 's')","(4, 's')","(4, 'd')",2,2,0,0,10,2,2,2,2
"(2, 's')","(4, 's')","(4, 'h')",2,2,0,0,10,2,2,2,2
"(2, 's')","(4, 's')","(5, 's')",2,3,1,0,11,3,1,1,4
"(2, 's')","(4, 's')","(5, 'c')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 's')","(5, 'd')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 's')","(5, 'h')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 's')","(6, 's')",2,4,2,0,12,3,1,0,6
"(2, 's')","(4, 's')","(6, 'c')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 's')","(6, 'd')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 's')","(6, 'h')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 's')","(7, 's')",2,5,3,0,13,3,1,-1,8
"(2, 's')","(4, 's')","(7, 'c')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 's')","(7, 'd')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 's')","(7, 'h')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 's')","(8, 's')",2,6,4,0,14,3,1,-2,10
"(2, 's')","(4, 's')","(8, 'c')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 's')","(8, 'd')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 's')","(8, 'h')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 's')","(9, 's')",2,7,5,0,15,3,1,-3,12
"(2, 's')","(4, 's')","(9, 'c')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 's')","(9, 'd')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 's')","(9, 'h')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 's')","(10, 's')",2,8,6,1,16,3,1,-4,14
"(2, 's')","(4, 's')","(10, 'c')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 's')","(10, 'd')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 's')","(10, 'h')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 's')","(11, 's')",2,9,7,1,17,3,1,-5,16
"(2, 's')","(4, 's')","(11, 'c')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 's')","(11, 'd')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 's')","(11, 'h')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 's')","(12, 's')",2,10,8,1,18,3,1,-6,18
"(2, 's')","(4, 's')","(12, 'c')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 's')","(12, 'd')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 's')","(12, 'h')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 's')","(13, 's')",2,11,9,1,19,3,1,-7,20
"(2, 's')","(4, 's')","(13, 'c')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 's')","(13, 'd')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 's')","(13, 'h')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 's')","(14, 's')",2,12,10,1,20,3,1,-8,22
"(2, 's')","(4, 's')","(14, 'c')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 's')","(14, 'd')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 's')","(14, 'h')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'c')","(4, 'd')",2,2,0,0,10,1,2,2,2
"(2, 's')","(4, 'c')","(4, 'h')",2,2,0,0,10,1,2,2,2
"(2, 's')","(4, 'c')","(5, 's')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'c')","(5, 'c')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'c')","(5, 'd')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'c')","(5, 'h')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'c')","(6, 's')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'c')","(6, 'c')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'c')","(6, 'd')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'c')","(6, 'h')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'c')","(7, 's')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'c')","(7, 'c')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'c')","(7, 'd')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'c')","(7, 'h')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'c')","(8, 's')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'c')","(8, 'c')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'c')","(8, 'd')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'c')","(8, 'h')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'c')","(9, 's')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'c')","(9, 'c')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'c')","(9, 'd')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'c')","(9, 'h')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'c')","(10, 's')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'c')","(10, 'c')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'c')","(10, 'd')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'c')","(10, 'h')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'c')","(11, 's')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'c')","(11, 'c')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'c')","(11, 'd')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'c')","(11, 'h')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'c')","(12, 's')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'c')","(12, 'c')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'c')","(12, 'd')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'c')","(12, 'h')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'c')","(13, 's')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'c')","(13, 'c')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'c')","(13, 'd')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'c')","(13, 'h')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'c')","(14, 's')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'c')","(14, 'c')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'c')","(14, 'd')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'c')","(14, 'h')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'd')","(4, 'h')",2,2,0,0,10,1,2,2,2
"(2, 's')","(4, 'd')","(5, 's')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'd')","(5, 'c')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'd')","(5, 'd')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'd')","(5, 'h')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'd')","(6, 's')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'd')","(6, 'c')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'd')","(6, 'd')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'd')","(6, 'h')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'd')","(7, 's')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'd')","(7, 'c')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'd')","(7, 'd')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'd')","(7, 'h')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'd')","(8, 's')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'd')","(8, 'c')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'd')","(8, 'd')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'd')","(8, 'h')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'd')","(9, 's')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'd')","(9, 'c')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'd')","(9, 'd')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'd')","(9, 'h')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'd')","(10, 's')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'd')","(10, 'c')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'd')","(10, 'd')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'd')","(10, 'h')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'd')","(11, 's')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'd')","(11, 'c')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'd')","(11, 'd')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'd')","(11, 'h')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'd')","(12, 's')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'd')","(12, 'c')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'd')","(12, 'd')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'd')","(12, 'h')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'd')","(13, 's')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'd')","(13, 'c')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'd')","(13, 'd')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'd')","(13, 'h')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'd')","(14, 's')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'd')","(14, 'c')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'd')","(14, 'd')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'd')","(14, 'h')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'h')","(5, 's')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'h')","(5, 'c')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'h')","(5, 'd')",2,3,1,0,11,1,1,1,4
"(2, 's')","(4, 'h')","(5, 'h')",2,3,1,0,11,2,1,1,4
"(2, 's')","(4, 'h')","(6, 's')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'h')","(6, 'c')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'h')","(6, 'd')",2,4,2,0,12,1,1,0,6
"(2, 's')","(4, 'h')","(6, 'h')",2,4,2,0,12,2,1,0,6
"(2, 's')","(4, 'h')","(7, 's')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'h')","(7, 'c')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'h')","(7, 'd')",2,5,3,0,13,1,1,-1,8
"(2, 's')","(4, 'h')","(7, 'h')",2,5,3,0,13,2,1,-1,8
"(2, 's')","(4, 'h')","(8, 's')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'h')","(8, 'c')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'h')","(8, 'd')",2,6,4,0,14,1,1,-2,10
"(2, 's')","(4, 'h')","(8, 'h')",2,6,4,0,14,2,1,-2,10
"(2, 's')","(4, 'h')","(9, 's')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'h')","(9, 'c')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'h')","(9, 'd')",2,7,5,0,15,1,1,-3,12
"(2, 's')","(4, 'h')","(9, 'h')",2,7,5,0,15,2,1,-3,12
"(2, 's')","(4, 'h')","(10, 's')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'h')","(10, 'c')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'h')","(10, 'd')",2,8,6,1,16,1,1,-4,14
"(2, 's')","(4, 'h')","(10, 'h')",2,8,6,1,16,2,1,-4,14
"(2, 's')","(4, 'h')","(11, 's')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'h')","(11, 'c')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'h')","(11, 'd')",2,9,7,1,17,1,1,-5,16
"(2, 's')","(4, 'h')","(11, 'h')",2,9,7,1,17,2,1,-5,16
"(2, 's')","(4, 'h')","(12, 's')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'h')","(12, 'c')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'h')","(12, 'd')",2,10,8,1,18,1,1,-6,18
"(2, 's')","(4, 'h')","(12, 'h')",2,10,8,1,18,2,1,-6,18
"(2, 's')","(4, 'h')","(13, 's')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'h')","(13, 'c')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'h')","(13, 'd')",2,11,9,1,19,1,1,-7,20
"(2, 's')","(4, 'h')","(13, 'h')",2,11,9,1,19,2,1,-7,20
"(2, 's')","(4, 'h')","(14, 's')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(4, 'h')","(14, 'c')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'h')","(14, 'd')",2,12,10,1,20,1,1,-8,22
"(2, 's')","(4, 'h')","(14, 'h')",2,12,10,1,20,2,1,-8,22
"(2, 's')","(5, 's')","(5, 'c')",3,3,0,0,12,2,2,3,3
"(2, 's')","(5, 's')","(5, 'd')",3,3,0,0,12,2,2,3,3
"(2, 's')","(5, 's')","(5, 'h')",3,3,0,0,12,2,2,3,3
"(2, 's')","(5, 's')","(6, 's')",3,4,1,0,13,3,1,2,5
"(2, 's')","(5, 's')","(6, 'c')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 's')","(6, 'd')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 's')","(6, 'h')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 's')","(7, 's')",3,5,2,0,14,3,1,1,7
"(2, 's')","(5, 's')","(7, 'c')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 's')","(7, 'd')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 's')","(7, 'h')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 's')","(8, 's')",3,6,3,0,15,3,1,0,9
"(2, 's')","(5, 's')","(8, 'c')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 's')","(8, 'd')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 's')","(8, 'h')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 's')","(9, 's')",3,7,4,0,16,3,1,-1,11
"(2, 's')","(5, 's')","(9, 'c')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 's')","(9, 'd')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 's')","(9, 'h')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 's')","(10, 's')",3,8,5,1,17,3,1,-2,13
"(2, 's')","(5, 's')","(10, 'c')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 's')","(10, 'd')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 's')","(10, 'h')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 's')","(11, 's')",3,9,6,1,18,3,1,-3,15
"(2, 's')","(5, 's')","(11, 'c')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 's')","(11, 'd')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 's')","(11, 'h')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 's')","(12, 's')",3,10,7,1,19,3,1,-4,17
"(2, 's')","(5, 's')","(12, 'c')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 's')","(12, 'd')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 's')","(12, 'h')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 's')","(13, 's')",3,11,8,1,20,3,1,-5,19
"(2, 's')","(5, 's')","(13, 'c')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 's')","(13, 'd')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 's')","(13, 'h')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 's')","(14, 's')",3,12,9,1,21,3,1,-6,21
"(2, 's')","(5, 's')","(14, 'c')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 's')","(14, 'd')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 's')","(14, 'h')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'c')","(5, 'd')",3,3,0,0,12,1,2,3,3
"(2, 's')","(5, 'c')","(5, 'h')",3,3,0,0,12,1,2,3,3
"(2, 's')","(5, 'c')","(6, 's')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'c')","(6, 'c')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'c')","(6, 'd')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'c')","(6, 'h')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'c')","(7, 's')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'c')","(7, 'c')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'c')","(7, 'd')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'c')","(7, 'h')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'c')","(8, 's')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'c')","(8, 'c')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'c')","(8, 'd')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'c')","(8, 'h')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'c')","(9, 's')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'c')","(9, 'c')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'c')","(9, 'd')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'c')","(9, 'h')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'c')","(10, 's')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'c')","(10, 'c')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'c')","(10, 'd')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'c')","(10, 'h')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'c')","(11, 's')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'c')","(11, 'c')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'c')","(11, 'd')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'c')","(11, 'h')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'c')","(12, 's')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'c')","(12, 'c')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'c')","(12, 'd')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'c')","(12, 'h')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'c')","(13, 's')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'c')","(13, 'c')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'c')","(13, 'd')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'c')","(13, 'h')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'c')","(14, 's')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'c')","(14, 'c')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'c')","(14, 'd')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'c')","(14, 'h')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'd')","(5, 'h')",3,3,0,0,12,1,2,3,3
"(2, 's')","(5, 'd')","(6, 's')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'd')","(6, 'c')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'd')","(6, 'd')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'd')","(6, 'h')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'd')","(7, 's')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'd')","(7, 'c')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'd')","(7, 'd')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'd')","(7, 'h')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'd')","(8, 's')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'd')","(8, 'c')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'd')","(8, 'd')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'd')","(8, 'h')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'd')","(9, 's')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'd')","(9, 'c')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'd')","(9, 'd')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'd')","(9, 'h')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'd')","(10, 's')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'd')","(10, 'c')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'd')","(10, 'd')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'd')","(10, 'h')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'd')","(11, 's')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'd')","(11, 'c')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'd')","(11, 'd')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'd')","(11, 'h')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'd')","(12, 's')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'd')","(12, 'c')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'd')","(12, 'd')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'd')","(12, 'h')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'd')","(13, 's')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'd')","(13, 'c')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'd')","(13, 'd')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'd')","(13, 'h')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'd')","(14, 's')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'd')","(14, 'c')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'd')","(14, 'd')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'd')","(14, 'h')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'h')","(6, 's')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'h')","(6, 'c')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'h')","(6, 'd')",3,4,1,0,13,1,1,2,5
"(2, 's')","(5, 'h')","(6, 'h')",3,4,1,0,13,2,1,2,5
"(2, 's')","(5, 'h')","(7, 's')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'h')","(7, 'c')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'h')","(7, 'd')",3,5,2,0,14,1,1,1,7
"(2, 's')","(5, 'h')","(7, 'h')",3,5,2,0,14,2,1,1,7
"(2, 's')","(5, 'h')","(8, 's')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'h')","(8, 'c')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'h')","(8, 'd')",3,6,3,0,15,1,1,0,9
"(2, 's')","(5, 'h')","(8, 'h')",3,6,3,0,15,2,1,0,9
"(2, 's')","(5, 'h')","(9, 's')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'h')","(9, 'c')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'h')","(9, 'd')",3,7,4,0,16,1,1,-1,11
"(2, 's')","(5, 'h')","(9, 'h')",3,7,4,0,16,2,1,-1,11
"(2, 's')","(5, 'h')","(10, 's')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'h')","(10, 'c')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'h')","(10, 'd')",3,8,5,1,17,1,1,-2,13
"(2, 's')","(5, 'h')","(10, 'h')",3,8,5,1,17,2,1,-2,13
"(2, 's')","(5, 'h')","(11, 's')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'h')","(11, 'c')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'h')","(11, 'd')",3,9,6,1,18,1,1,-3,15
"(2, 's')","(5, 'h')","(11, 'h')",3,9,6,1,18,2,1,-3,15
"(2, 's')","(5, 'h')","(12, 's')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'h')","(12, 'c')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'h')","(12, 'd')",3,10,7,1,19,1,1,-4,17
"(2, 's')","(5, 'h')","(12, 'h')",3,10,7,1,19,2,1,-4,17
"(2, 's')","(5, 'h')","(13, 's')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'h')","(13, 'c')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'h')","(13, 'd')",3,11,8,1,20,1,1,-5,19
"(2, 's')","(5, 'h')","(13, 'h')",3,11,8,1,20,2,1,-5,19
"(2, 's')","(5, 'h')","(14, 's')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(5, 'h')","(14, 'c')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'h')","(14, 'd')",3,12,9,1,21,1,1,-6,21
"(2, 's')","(5, 'h')","(14, 'h')",3,12,9,1,21,2,1,-6,21
"(2, 's')","(6, 's')","(6, 'c')",4,4,0,0,14,2,2,4,4
"(2, 's')","(6, 's')","(6, 'd')",4,4,0,0,14,2,2,4,4
"(2, 's')","(6, 's')","(6, 'h')",4,4,0,0,14,2,2,4,4
"(2, 's')","(6, 's')","(7, 's')",4,5,1,0,15,3,1,3,6
"(2, 's')","(6, 's')","(7, 'c')",4,5,1,0,15,2,1,3,6
"(2, 's')","(6, 's')","(7, 'd')",4,5,1,0,15,2,1,3,6
"(2, 's')","(6, 's')","(7, 'h')",4,5,1,0,15,2,1,3,6
"(2, 's')","(6, 's')","(8, 's')",4,6,2,0,16,3,1,2,8
"(2, 's')","(6, 's')","(8, 'c')",4,6,2,0,16,2,1,2,8
"(2, 's')","(6, 's')","(8, 'd')",4,6,2,0,16,2,1,2,8
"(2, 's')","(6, 's')","(8, 'h')",4,6,2,0,16,2,1,2,8
"(2, 's')","(6, 's')","(9, 's')",4,7,3,0,17,3,1,1,10
"(2, 's')","(6, 's')","(9, 'c')",4,7,3,0,17,2,1,1,10
"(2, 's')","(6, 's')","(9, 'd')",4,7,3,0,17,2,1,1,10
